title,type,post_dttm,-1,0,1
Путин призвал настроить механизм техсотрудничества для извлечения выгоды,economic,2025-01-23,0.007763411101743304,0.9383188291742188,0.05391775972403783
Глава ФАС Шаскольский: цены на картофель выросли из-за низкой базы прошлого года,economic,2025-01-23,0.00799600505540753,0.9057079289883719,0.08629606595622055
Путин заявил о важности роста молодежного технологического предпринимательства,economic,2025-01-23,0.009863664485494182,0.1428007287094327,0.8473356068050732
Путин призвал создать инструменты для роста качества жизни в малых городах,economic,2025-01-23,0.00685978061672568,0.9334663158595612,0.05967390352371322
На льготные кредиты аграрному бизнесу в 2025 году направят более 42 млрд рублей,economic,2025-01-23,0.011513345295348004,0.1083293597519302,0.8801572949527218
Песков отметил участие АСИ во многих социально-экономических процессах,economic,2025-01-23,0.011770987756801583,0.16648543082015396,0.8217435814230445
Путин отошел с заседания АСИ из-за международного телефонного разговора,political,2025-01-23,0.010725147456127262,0.16624909818183073,0.8230257543620421
Путин сообщил о планах созвониться с губернатором Новгородской области Никитиным,political,2025-01-23,0.006921195449156548,0.9743808111998116,0.018697993351032012
В ГД направили проект о заморозке средств и имущества причастных к диверсиям,political,2025-01-23,0.011056243331255359,0.894149830890844,0.09479392577790059
"Захарова: Россия откроет посольства в Нигере, Сьерра-Леоне и Южном Судане",political,2025-01-23,0.008093339873317507,0.08410601962633905,0.9078006405003434
Путин: новая стратегия развития АСИ должна учитывать перемены в России и в мире,political,2025-01-23,0.004457877467821265,0.057766186384332306,0.9377759361478464
СБУ заочно предъявила обвинения трем российским генералам и двум полковникам,political,2025-01-23,0.021515326893354586,0.4297052446899112,0.5487794284167342
Ковальчук: России надо быть сверхсильной для защиты своих интересов в Арктике,political,2025-01-23,0.008990689398425216,0.09928445367107598,0.8917248569304987
Немкин: история Несоевой говорит об отсутствии фактчекинга у либеральных СМИ,political,2025-01-23,0.02399966500597764,0.4388669405639465,0.5371333944300759
Песков: Путин и Пашинян во время разговора не обсуждали работу Армении в ОДКБ,political,2025-01-23,0.004514254241210003,0.9619853867177446,0.033500359041045404
Песков: переговоры Путина и Эрдогана могут быть согласованы за считанные часы,political,2025-01-23,0.008579053537049797,0.9583201340578007,0.03310081240514947
Песков: Россия продолжает контакты с Сирией по актуальным вопросам,political,2025-01-23,0.005737076231740651,0.9376139608289588,0.05664896293930066
Песков: Кремль может рассмотреть блогера Фридмана в качестве интервьюера Путина,political,2025-01-23,0.005282966837598118,0.9640095347000569,0.030707498462345016
Песков: Путин посчитал целесообразным поздравить Трампа с инаугурацией,political,2025-01-23,0.002587640409104526,0.9831410204512865,0.014271339139609046
Песков: Путин в четверг проведет международный телефонный разговор,political,2025-01-23,0.0072267287969361655,0.9089108912414339,0.08386237996163007
"Якушев: для депутатов, которые пройдут в Госдуму в 2026 году, введут новый KPI",political,2025-01-23,0.011308354860184203,0.06768785566433527,0.9210037894754806
Якушев: Участники СВО войдут в списки Единой России на выборах в Госдуму,political,2025-01-23,0.01497832998425394,0.6054542286790626,0.3795674413366835
"ЦИК Белоруссии: явка за два дня досрочного голосования составила 17,67%",political,2025-01-22,0.007911872832229978,0.9328976049298969,0.05919052223787313
Путин 23 января проведет заседание набсовета АСИ по продвижению новых проектов,political,2025-01-22,0.007081590351095859,0.09341543417451457,0.8995029754743895
Путин 23 января проведет совещание с правительством по надзорной деятельности,political,2025-01-22,0.015167017652007057,0.3134551553286435,0.6713778270193496
Почему Латинская Америка оказалась в фокусе внешней политики Трампа,political,2025-01-23,0.014972391737031564,0.7409031945059283,0.24412441375704
Трамп решил попросить Саудовскую Аравию и ОПЕК снизить цены на нефть,political,2025-01-23,0.007413794064964358,0.9076714136456336,0.08491479228940212
Медведев посетил атакованный ракетами и дронами брянский химзавод,political,2025-01-23,0.028804297182523187,0.7443212096242231,0.22687449319325387
Трамп словами «в процессе» описал усилия по урегулированию на Украине,political,2025-01-23,0.023307448698725447,0.951804940852902,0.02488761044837251
Вице-спикер Думы предложил ввести самозапрет на покупки на маркетплейсах,political,2025-01-23,0.060583146257970504,0.6808171620816943,0.25859969166033525
Правительство Эстонии одобрило законопроект о разрыве связей с РПЦ,political,2025-01-23,0.03216562165183474,0.434866534798462,0.5329678435497033
В Кремле не сочли завершением «отмены» номинацию Борисова на «Оскар»,political,2025-01-23,0.01208738287990984,0.9214523188408094,0.06646029827928074
В Венгрии заявили о невыполнении Украиной требований для вступления в ЕС,political,2025-01-23,0.0370573656645798,0.9219708785997527,0.0409717557356674
Проблемами жителей курского приграничья займется координационный совет,political,2025-01-23,0.0091806866915513,0.9290445062857889,0.06177480702265971
Партия Порошенко заявила о риске «крючка уголовных дел» для военных,political,2025-01-23,0.005861612328366274,0.9634862896128368,0.030652098058796845
Раввин рассказал о судьбе уехавших в Израиль в начале спецоперации евреях,political,2025-01-23,0.009795892061700718,0.08693262134848823,0.903271486589811
Суд на Украине отменил арест обвиняемого в дезертирстве Сергея Гнездилова,political,2025-01-23,0.03750061222113223,0.9038202973536494,0.0586790904252183
Минобороны сообщило об отражении контратаки ВСУ в Курской области,political,2025-01-23,0.009343375759739375,0.9698243574881672,0.020832266752093327
Путин поручил провести ревизию танкерного флота России,political,2025-01-23,0.005958093472189481,0.07578940668257562,0.9182524998452348
"Стало известно, ради какого разговора Путин отошел с заседания",political,2025-01-23,0.010819299575530232,0.8556645289710945,0.13351617145337547
В Морской коллегии назвали преимущество «москитного флота» при гиперзвуке,political,2025-01-23,0.015124232139893876,0.08952528792589313,0.8953504799342129
Захарова анонсировала открытие российских посольств в трех странах,political,2025-01-23,0.013313781270154252,0.7468385605470164,0.23984765818282944
ANSA узнало о планах Трампа вывести из Европы 20 тыс. военных США,political,2025-01-23,0.0019080099953562967,0.98877856911545,0.009313420889193654
Генсек НАТО обрадовался угрозе новых санкций Трампа против России,political,2025-01-23,0.012049362295590125,0.9380306678047768,0.04991996989963312
Путин отошел с заседания из-за международного разговора,political,2025-01-23,0.016753146267022675,0.5662419653983711,0.4170048883346061
Трамп заявил о планах снизить корпоративный налог в США до 15%,economic,2025-01-23,0.001993808548056824,0.9899466637721214,0.008059527679821848
Акции «Распадской» подскочили на 9% на ожиданиях редомициляции «Евраза»,economic,2025-01-23,0.014771959787824826,0.0874990944261204,0.8977289457860548
Официальный курс доллара США вырос почти на ₽1 и превысил ₽99,economic,2025-01-23,0.013447803697258037,0.31568461474509873,0.6708675815576433
Сбербанк предложил отменить тестирование по облигациям-флоатерам,economic,2025-01-23,0.009296785526412794,0.9181870845753403,0.07251612989824699
ФАС назвала публичное заявление о росте цен на авиабилеты недопустимым,economic,2025-01-23,0.012445729572284627,0.9029562680142311,0.08459800241348438
Цены на нефть перешли к снижению на один процент после заявлений Трампа,economic,2025-01-23,0.004925985526578209,0.9590295771316155,0.03604443734180616
Экономист Юшков: ОПЕК не выгодно снижать цены на нефть по призыву Трампа,economic,2025-01-23,0.0043420315521295,0.9653823700267581,0.030275598421112392
"Медведев заявил, что Брянский химзавод работает над выполнением гособоронзаказа",economic,2025-01-23,0.009405039824610351,0.92511359512476,0.06548136505062968
ЦБ Сирии решил заморозить счета связанных с Асадом компаний,political,2025-01-23,0.01632270697537625,0.22511624582603276,0.758561047198591
Суд заблокировал указ Трампа об отмене гражданства по праву рождения,political,2025-01-23,0.009326912784619787,0.13634688143990073,0.8543262057754796
Армения назвала маловероятной разморозку членства в ОДКБ в 2025 году,political,2025-01-23,0.026708491529051227,0.15540096752198265,0.8178905409489661
"Трамп выступил за сокращение ядерных арсеналов России, США и Китая",political,2025-01-23,0.005350809195912869,0.9370357832739635,0.05761340753012365
Politico узнало об обсуждении отправки 50 тыс. миротворцев на Украину,political,2025-01-23,0.11612684994544517,0.6943970414143001,0.18947610864025474
«Ъ» узнал о задержании прокурора из-за побегов из зоны военной операции,political,2025-01-23,0.008621575768603715,0.9241165953435926,0.06726182888780369
Трамп вновь заявил о желании встретиться с Путиным,political,2025-01-23,0.0050757086277599195,0.9592197987162063,0.03570449265603389
"Трамп рассказал, что обсудил с Си Цзиньпином работу над миром на Украине",political,2025-01-23,0.033432610187257183,0.9300548469382061,0.036512542874536785
Трамп лишил охраны экс-госсекретаря Помпео и бывшего советника Хука,political,2025-01-23,0.007941478816220374,0.9454328172780783,0.04662570390570142
Посольство России сочло несостоятельными слова Лондона об угрозах кабелям,political,2025-01-23,0.008052363982840911,0.9244055996797915,0.06754203633736755
В Липецке объявили угрозу атаки дронов,political,2025-01-23,0.015674193033524356,0.11966166884213866,0.864664138124337
Силы ПВО сбили 49 беспилотников над тремя областями и Крымом,political,2025-01-23,0.00893951705698575,0.9488933169170923,0.042167166025921944
В Аргентине изучат возможность выхода из договора по климату,political,2025-01-23,0.022094474907490412,0.6835875652930794,0.2943179597994303
Bloomberg узнал о переносе публикации плана отказа ЕС от топлива России,economic,2025-01-27,0.007694095739167218,0.920635104352028,0.07167079990880477
Ефимов сообщил о старте работ по редевелопменту 12 промзон в 2024 году,economic,2025-01-27,0.013233101731784656,0.8504834843721626,0.13628341389605275
Ouest-France узнала о рекордном доходе США за счет конфликта на Украине,economic,2025-01-27,0.13190568574865078,0.7398557410622149,0.12823857318913437
Эксперты увидели превращение госзаказчиков в «кредиторов»,economic,2025-01-27,0.019012035033976107,0.12400074550056947,0.8569872194654545
Reuters сообщил о разногласиях сторонников из-за планов Трампа по налогам,economic,2025-01-27,0.005621423698530516,0.9734723589338452,0.020906217367624467
Bloomberg усомнился в «золотом веке» Европы благодаря перевооружению,economic,2025-01-26,0.021034137009796672,0.6407409615415435,0.3382249014486599
"Politico назвало первый вопрос, вызвавший раскол в команде Трампа",economic,2025-01-25,0.01395383070743324,0.8849532662261386,0.10109290306642812
Ефимов анонсировал торги на реорганизацию участка у метро «Рижская»,economic,2025-01-25,0.009328044165358982,0.9171472224507966,0.07352473338384449
"Путин раскрыл, что вредит как экономике России, так и экономике США",economic,2025-01-24,0.00432281044057812,0.9315564034859617,0.0641207860734603
Путин удивился средней зарплате в Москве и поспорил с Собяниным. Видео,economic,2025-01-24,0.01707924253816514,0.49394886411696975,0.48897189334486524
Эксперты РАН предложили реформу зарплат чиновников в России,economic,2025-01-24,0.008225437547393785,0.10950283132188891,0.8822717311307173
СПБ Биржа приостановила прием заявок на покупку и продажу всех бумаг,economic,2025-01-27,0.00825744768095731,0.05974598385008049,0.9319965684689622
ЦИАН подал заявление о делистинге расписок с Мосбиржи,economic,2025-01-27,0.011487026230887147,0.1339594582483433,0.8545535155207696
Мосбиржа подвела итоги первого дня утренних торгов,economic,2025-01-27,0.00794881385530202,0.8956353691694281,0.09641581697526982
Газпромбанк назвал топ-10 дивидендных бумаг на ближайший год,economic,2025-01-27,0.020751834239790223,0.23980291209745222,0.7394452536627575
Биржевые цены на кофе арабика обновили исторический максимум,economic,2025-01-27,0.02153338959938349,0.5318029936537778,0.44666361674683874
NVIDIA потеряла почти $500 млрд капитализации из-за китайского ИИ,economic,2025-01-27,0.0280363741966757,0.6095187354380771,0.36244489036524724
Пенсионный коэффициент: как рассчитывается и как влияет на пенсию,economic,2025-01-27,0.01140637886073475,0.9087201183651606,0.07987350277410461
Что такое кредитная карта и как она работает,economic,2025-01-27,0.02450945087981848,0.5086841317365529,0.46680641738362855
"Утренняя сессия на Мосбирже, бумаги Fix Price и «Полюса»: дайджест",economic,2025-01-27,0.009009340217730068,0.08617607974264524,0.9048145800396248
"Ключевая ставка 21%: куда вложиться, а каких инвестиций лучше избегать",economic,2025-01-26,0.019164067745791626,0.6619910058420615,0.3188449264121468
В какой банк положить деньги в январе: топ-10 вкладов,economic,2025-01-26,0.010738160961925865,0.8648748781588932,0.12438696087918093
Рейтинг самых богатых стран мира в 2025 году: топ-10,economic,2025-01-25,0.008433898976201342,0.12371139513124571,0.8678547058925529
Курс доллара в феврале 2025-го: получится ли у рубля удержать рубеж ₽100,economic,2025-01-25,0.020794412567971574,0.5377200849239309,0.44148550250809754
ЦБ понизил официальные курсы доллара США и евро,economic,2025-01-24,0.007672648221805786,0.9398143625484906,0.05251298922970378
"Британия ввела санкции против белорусского завода ""Легмаш"" и ОАО ""Алевкурп""",economic,2025-01-27,0.7833013192483792,0.136942254020459,0.07975642673116169
Путин назвал приличным уровень инвестиций в Петербурге,economic,2025-01-27,0.02117815305446874,0.13176560937417925,0.847056237571352
"Госдолг Украины вырос в валютном эквиваленте на 14,3% до 166,1 млрд долларов",economic,2025-01-27,0.693869796019649,0.16932297895961806,0.1368072250207329
Российский рынок акций опустился ниже психологического уровня 2900 пунктов,economic,2025-01-27,0.010995333468497513,0.061135010496701184,0.9278696560348012
"""Хавейл Мотор Рус"" отзовет 364 автомобиля Tank 500 Blacktrail",economic,2025-01-27,0.017905618526109886,0.21634405532938666,0.7657503261445036
Источник: США при Трампе продолжают блокировать работу расчетного органа ВТО,economic,2025-01-27,0.0036186366749857268,0.9732206476804119,0.02316071564460248
Нефть дешевеет на опасениях по поводу торговой политики США и экономики Китая,economic,2025-01-27,0.009951167676418063,0.8411561337323727,0.14889269859120918
"Сервис ""Авито"" начал тестирование бесплатной программы выкупа смартфонов",economic,2025-01-27,0.032422945381525195,0.651319830638627,0.31625722397984773
"Красносельский: ПМР может получить газ к концу недели, если Молдавия не помешает",economic,2025-01-27,0.007816347857025147,0.9413831511752314,0.050800500967743384
Хинштейн сообщил об увольнении своего заместителя,political,2025-01-27,0.013798405576026419,0.9042583645722481,0.08194322985172539
Путин на встрече с Бегловым предложил обсудить развитие Петербурга,political,2025-01-27,0.007664466693785138,0.9223710175692172,0.06996451573699752
Путин продлил замглавы МИД Богданову срок госслужбы до 2 марта 2026 года,political,2025-01-27,0.006515035095551529,0.9155681150470596,0.07791684985738895
"Песков: Путин и Трамп обсудят возможность встречи, когда сочтут целесообразным",political,2025-01-27,0.0026511655900343556,0.9889583017478569,0.008390532662108702
Песков назвал взыскание курскому чиновнику Карнаушко прерогативой властей,political,2025-01-27,0.008502813019219296,0.9513895473472465,0.04010763963353418
Песков: Россия пока не получала сигналов от США по контактам Путина и Трампа,political,2025-01-27,0.0018246295050200186,0.9801517707304462,0.018023599764533764
Песков назвал президентские выборы в Белоруссии легитимными и прозрачными,political,2025-01-27,0.007379091192038076,0.9642342939708788,0.028386614837083175
Путин в понедельник проведет рабочую встречу с губернатором Петербурга Бегловым,political,2025-01-27,0.008832454611561642,0.9053399042609562,0.08582764112748215
Карпенко: жалоб по выборам в Белоруссии и подсчету голосов не поступало,political,2025-01-27,0.006997804335393522,0.9545058321049411,0.038496363559665514
"Путин в поздравлении Лукашенко заявил, что в скором времени ждет его в Москве",political,2025-01-27,0.006765438668872583,0.9380038862517325,0.05523067507939504
Путин: РФ и Белоруссия продолжат работу по развитию двустороннего сотрудничества,political,2025-01-27,0.0061693083683451696,0.9338182008904183,0.06001249074123648
Путин поздравил Лукашенко с переизбранием на пост президента Белоруссии,political,2025-01-27,0.008678132841332266,0.8922371005938758,0.09908476656479197
Мэр Корсаковского района на Сахалине Ивашов подал в отставку,political,2025-01-27,0.009585171588771568,0.9217681102865709,0.06864671812465747
Сенатор Косихина: нарушений на президентских выборах в Белоруссии не выявили,political,2025-01-26,0.011213727303243068,0.904779654098986,0.08400661859777105
Член ЦИК Андреев: делегация РФ не нашла нарушений на выборах в Белоруссии,political,2025-01-26,0.013584108743675808,0.8344095617645447,0.1520063294917793
"Путин: администрация Байдена отказалась от контактов с Россией, это не наша вина",political,2025-01-24,0.018221672352313523,0.7474196966958353,0.23435863095185122
"Песков заявил, что Москва ожидает сигналов от Трампа",political,2025-01-24,0.003349692780737645,0.9803176868693042,0.016332620349958263
Эксперт Ознобищев: соглашение о ядерных вооружениях между Россией и США возможно,political,2025-01-24,0.011847922057321322,0.1795928643760174,0.8085592135666614
"Politico узнало, что Трамп избегает общения с властями ЕС",political,2025-01-27,0.005260493753256798,0.9568412256071107,0.03789828063963234
Минюст Италии подтвердил взятие в плен ВСУ итальянца из армии России,political,2025-01-27,0.009122927728269711,0.9245911301561789,0.06628594211555142
Президент Бразилии принял приглашение на празднование 80-летия Победы,political,2025-01-27,0.007229454991487302,0.9386901548866149,0.0540803901218977
Президент Польши призвал демонтировать «Северные потоки»,political,2025-01-27,0.007335596499109301,0.9401554235291281,0.05250897997176251
«Таких спокойных выборов еще не было». Как Белоруссия избирала Лукашенко,political,2025-01-27,0.014262562041624068,0.854983329579194,0.1307541083791819
Каллас заявила о движении фронта на Украине на запад,political,2025-01-27,0.13002979551688532,0.6594131384612232,0.21055706602189156
В Британии решили «не дразнить» Францию названием новой подлодки,political,2025-01-27,0.027765567096325272,0.47202841928104494,0.5002060136226297
Путин обсудил с президентом Бразилии урегулирование конфликта на Украине,political,2025-01-27,0.04564684086350537,0.9220591230482286,0.03229403608826602
Мединский представил учебник по военной истории России «для мальчиков»,political,2025-01-27,0.008185738695797046,0.9108882327247769,0.08092602857942609
ЕС ввел санкции против трех россиян из-за кибератаки на Эстонию,political,2025-01-27,0.5680136278105743,0.2516354440631648,0.18035092812626097
"«УП» рассказала, что офис Трампа «забанил» ключевую фигуру Зеленского",political,2025-01-27,0.014702764076310184,0.9128968304512285,0.0724004054724614
Великобритания расширила санкции против Белоруссии из-за выборов,political,2025-01-27,0.032530017444656396,0.8968127246355895,0.07065725791975397
«Золотую судью» Хахалеву задержали в Баку,political,2025-01-27,0.013935061272914271,0.1284221018694481,0.8576428368576375
Путин назвал снятие блокады важнейшим рубежом борьбы с нацизмом,political,2025-01-27,0.01782914098679263,0.8887642071831415,0.09340665183006584
В Думе назвали срок рассмотрения новых правил призыва на срочную службу,political,2025-01-27,0.012802521784054862,0.09730293333146371,0.8898945448844814
Первый замгубернатора Курской области подал в отставку,political,2025-01-27,0.006973061545529239,0.9584912553723463,0.03453568308212452
Бывший главком ВСУ заявил о потере Украиной половины природных ресурсов,political,2025-01-27,0.8385824793285518,0.12418531368312888,0.03723220698831924
Reuters узнал о 25 живых заложниках у ХАМАС из 33 в списках на обмен,political,2025-01-27,0.018610184685037008,0.6537324887254896,0.3276573265894734
Умерла получившая гражданство России экс-советница Рейгана,political,2025-01-27,0.008086745849698365,0.07705651997488787,0.9148567341754139
МИД назвал нежелательной ситуацию с назначением посла в США,political,2025-01-27,0.008556151112708976,0.9520783120463521,0.03936553684093888
Официальный курс доллара опустился ниже ₽98 впервые с ноября 2024 года,economic,2025-01-27,0.009519626951845876,0.22533546230085477,0.7651449107472993
Почему Венгрия сняла возражения против продления антироссийских санкций,political,2025-01-27,0.015107400368862935,0.92160393692511,0.0632886627060271
Путин заявил о снижении числа бедных в России,political,2025-01-27,0.006966333943838006,0.9004804330688031,0.09255323298735901
Каллас посоветовала говорить с США на «языке транзакций»,political,2025-01-27,0.011840494443268148,0.14072321626308398,0.847436289293648
Экономист Ионицэ: молдавский бизнес ожидает спада экономики на десять процентов,economic,2025-01-27,0.008538743104863649,0.9219520476269542,0.06950920926818231
Трамп предложил Моди увеличить закупки у США товаров в сфере безопасности,political,2025-01-27,0.002943623053563651,0.9858201511679765,0.011236225778459905
Глава МИД Турции оценил ситуацию с российскими военными базами в Сирии,political,2025-01-27,0.0037854991530774005,0.9646225203441477,0.0315919805027748
Силы ПВО сбили пять беспилотников над Крымом и двумя областями,political,2025-01-27,0.008782574080535215,0.9504319258047863,0.04078550011467859
Зеленский счел «тупым и безответственным» отказ Киева от ядерного оружия,political,2025-01-27,0.8071600779823258,0.11918642374507044,0.07365349827260378
На Украине сообщили о возбуждении дела против главы Минобороны Умерова,political,2025-01-27,0.028167285168214835,0.9653053741890743,0.006527340642710922
Местом расположения шестого генконсульства России в Китае выбрали Ухань,political,2025-01-27,0.00790299033117691,0.08162680682236927,0.9104702028464539
Деньги США тратили на Украине на ток-шоу «Эбаут» и проект о дворцах,political,2025-01-27,0.027074112762015556,0.9423789366421184,0.03054695059586597
Как получить средства накопительной пенсии одной выплатой в 2025 году,economic,2025-01-28,0.01356017538464215,0.2527696407806503,0.7336701838347075
СПБ Биржа возобновила прием заявок после паузы почти в четыре часа,economic,2025-01-27,0.00867384626803719,0.06256158179851218,0.9287645719334507
Брокер «Т-Инвестиции» запустил ночные торги по выходным,economic,2025-01-27,0.010385041698592643,0.10439638290784847,0.8852185753935587
"Россия рекордно нарастила экспорт свинины, мяса птицы и говядины",economic,2025-01-28,0.00799193010617509,0.07186904716010128,0.9201390227337237
"Нарышкин: западные лоббисты санкций признают, что экономика РФ адаптировалась",economic,2025-01-28,0.012809536182535098,0.0826591253243655,0.9045313384930994
Россия увеличила закупки грузинского коньяка до рекордных 154 миллионов долларов,economic,2025-01-28,0.011242420296177329,0.8573145660501315,0.13144301365369115
"Владельцы ""М.Видео-Эльдорадо"" обсуждают с ""Промсвязьбанком"" продажу сети",economic,2025-01-28,0.012771459321611481,0.1141887113415211,0.8730398293368673
Нарышкин: попытки Запада нанести ущерб экономике России будут продолжаться,economic,2025-01-28,0.009239569333025817,0.12533672390559883,0.8654237067613754
Акции высокотехнологических компаний в США упали на 17 процентов из-за DeepSeek,economic,2025-01-28,0.030477813265307525,0.6825948414577244,0.286927345276968
Claims Conference назвала число оставшихся в живых свидетелей холокоста,political,2025-01-28,0.013961785395344472,0.9139638459430214,0.07207436866163419
За ночь над тремя российскими регионами сбили пять беспилотников,political,2025-01-28,0.01649818829182076,0.7114741245684569,0.2720276871397223
Минюст подал иск о ликвидации фонда «Трансгендер»,political,2025-01-28,0.010720614241289707,0.9133504578170578,0.07592892794165257
Правительство поддержало отказ от ареста беременных и отцов-одиночек,political,2025-01-28,0.012686496965922384,0.08321674388050891,0.9040967591535688
Трамп подписал указ о создании «Железного купола» над США,political,2025-01-28,0.004530722797970614,0.9653292380801013,0.030140039121927975
"Посол заявил, что Сеул серьезно воспринял угрозу Москвы о поставках Киеву",political,2025-01-28,0.023020953969111264,0.9133427409167968,0.06363630511409189
Трамп увидел в успехе китайского чат-бота DeepSeek стимул для США,political,2025-01-28,0.004892893431516459,0.9566225364094068,0.038484570159076824
В Брянской области сбили два беспилотника,political,2025-01-28,0.012194844448287615,0.9221027730559388,0.0657023824957736
В Думе предложили разрешить призывным комиссиям пересматривать отсрочки,political,2025-01-28,0.00914008591890794,0.9224852286524959,0.06837468542859605
Зеленский оценил возможность демобилизации словами о сдаче в первый день,political,2025-01-28,0.008791300985572988,0.9547458961983842,0.03646280281604275
Сенат США утвердил Скотта Бессента главой Минфина,political,2025-01-28,0.005644251023386122,0.951277088845393,0.04307866013122095
Военные ВСУ рассказали о единственной своей тактике — затыкать дыры,political,2025-01-28,0.00867129074207973,0.9445390287151059,0.04678968054281434
В Киеве демонтировали памятник физиологу Ивану Павлову,political,2025-01-28,0.04721861801487243,0.6362317356948038,0.3165496462903236
Замглавы МИД и посол Азербайджана обсудили авиакатастрофу в Актау,political,2025-01-28,0.007919163838472475,0.9465866187060298,0.04549421745549779
"В офисе Зеленского сообщили, что хотят успеть до встречи Путина и Трампа",political,2025-01-28,0.006870945662665533,0.9792236965920633,0.013905357745271246
"Индекс Мосбиржи, акции ЦИАН, цены на нефть Brent: дайджест инвестора",economic,2025-01-28,0.009639223510835614,0.8341999825099211,0.15616079397924326
РЖД временно отказались от идеи запуска на вокзалах роботов-носильщиков,economic,2025-01-28,0.015779878551856776,0.08301440965241152,0.9012057117957317
Экономист Гупта: у торгово-экономических связей РФ и Индии огромный потенциал,economic,2025-01-27,0.009143139398703454,0.07709449171272097,0.9137623688885755
Канада попытается вместе с Европой предотвратить повышение тарифов в США,political,2025-01-28,0.006921949615577069,0.9501937366553772,0.042884313729045616
В Черкасской области Украины после серии взрывов отключился свет,political,2025-01-28,0.8155839274452154,0.12549924547770241,0.05891682707708222
Разработчик «Хищников» призвал Маска избавиться от бюрократии в Пентагоне,political,2025-01-28,0.012283528824793898,0.11625835830618188,0.8714581128690242
Смоленский губернатор сообщил об отражении воздушной атаки,political,2025-01-28,0.011599689265977684,0.9334648750659892,0.05493543566803314
Минпромторг прорабатывает план поддержки металлургической промышленности России,economic,2025-01-28,0.008004699329885233,0.9166922711127857,0.07530302955732891
Глава администрации Ростова-на-Дону Логвиненко написал заявление об отставке,political,2025-01-28,0.0042362802655926375,0.9738639896027215,0.02189973013168599
"ФСБ задержала новороссийца, хранившего взрывчатку в тайнике",political,2025-01-28,0.011814255164493848,0.9000774341422019,0.08810831069330426
FT узнала стратегию ЕС и НАТО по претензиям Трампа на Гренландию,political,2025-01-28,0.013225062882383074,0.9391800569334761,0.04759488018414093
Силовики сообщили об уничтожении диверсантов у границы Курской области,political,2025-01-28,0.010096421920680967,0.9566828054717942,0.03322077260752472
США объявили о приостановке программы для беженцев из Украины,political,2025-01-28,0.757781470403805,0.14184341776177148,0.10037511183442352
Прокуратура потребовала взыскать ₽3 млрд с главы курской корпорации,political,2025-01-28,0.011218065670853533,0.9432067982774284,0.04557513605171821
"В Google рассказали, когда на картах появится «Американский залив»",political,2025-01-28,0.021380674585251856,0.6105748876721131,0.3680444377426351
Мосбиржа обсудила торги в выходные с брокерами и ЦБ,economic,2025-01-28,0.011174682147796922,0.1355954223162789,0.8532298955359242
"Сбербанк и ""Дом.РФ"" разместили два выпуска ипотечных облигаций на 65,5 млрд руб",economic,2025-01-28,0.013361893691004724,0.10256526351894009,0.8840728427900553
BBI: богатейшие люди мира потеряли $108 млрд от распродажи акций из-за DeepSeek,economic,2025-01-28,0.013870071708216171,0.07916025602699416,0.9069696722647898
Головатюк: внешний госдолг Молдавии впервые в истории превысил четыре миллиарда,economic,2025-01-28,0.011416554338801232,0.0729978743305264,0.9155855713306723
Токаев поручил приступить к созданию ядерного кластера в Казахстане,economic,2025-01-28,0.027954758627964423,0.33265273701932835,0.6393925043527072
Новым и.о. первого вице-губернатора Курской области стал Александр Чепик,political,2025-01-28,0.011099693934147534,0.9316315629256756,0.05726874314017676
Каких членов нового правительства Трампа утвердил сенат,political,2025-01-28,0.009499494378207731,0.14776793987469955,0.8427325657470928
Зеленский потребовал от Трампа включить Украину в переговоры с Россией,political,2025-01-28,0.772748486701851,0.18898263417402797,0.03826887912412108
Токаев заявил о создании в Казахстане ядерного кластера,political,2025-01-28,0.02692820449264753,0.6708206700171405,0.3022511254902119
Хинштейн назначил и.о. своего первого зама экс-премьера Карелии,political,2025-01-28,0.009898973254338752,0.10845617546702888,0.8816448512786323
"«РИА Новости» выяснило, как фигурант убийства Дугиной узнал «свою работу»",political,2025-01-28,0.01464199391217354,0.8868080466279963,0.09854995945983032
Reuters узнал о приостановке закупок российской нефти Китаем и Индией,economic,2025-01-28,0.009638090700587607,0.09445866467599562,0.8959032446234168
Казахстан изучит места для строительства новых АЭС,economic,2025-01-28,0.021883512884006556,0.4464505997350464,0.531665887380947
Мосбиржа с 31 января начнет расчет нового индекса денежного рынка RUSFAR,economic,2025-01-28,0.015637343838573348,0.5249753981696376,0.45938725799178914
«Цифровые привычки» анонсировали pre-IPO на Мосбирже объемом до ₽900 млн,economic,2025-01-28,0.01021521173680092,0.10359631809390156,0.8861884701692975
Песков: Россия заинтересована в продолжении поставок российского газа в Европу,economic,2025-01-28,0.005318003289052973,0.9497839038216581,0.04489809288928873
Песков: Путин во вторник обсудит вопросы российского автомобилестроения,economic,2025-01-28,0.005859394122998815,0.9432945336823653,0.05084607219463594
"Фестиваль-ярмарка ""Сделано в России"" впервые пройдет в ОАЭ в феврале",economic,2025-01-28,0.010999475457431586,0.828226980343799,0.16077354419876946
"Абхазия проведет переговоры с ""Интер РАО"" о продлении перетока электроэнергии",economic,2025-01-28,0.01626833783249334,0.9229506961341905,0.06078096603331612
"""Калашников"" получил рекордную выручку по экспортным контрактам 2024 года",economic,2025-01-28,0.011298543338240378,0.1456115848622003,0.8430898717995593
